transitions,activity_day,uuid,from_fips,to_fips
8236,03/04/21,32e15e4b-260c-404f-b021-6ec4b7fca6f7,36027,36027
29,03/04/21,56c9c20f-3290-46f1-9550-0746bca648fc,36097,36123
120,03/04/21,5a102213-b359-4cf2-b289-091aa9be1774,36013,36029
29,03/04/21,b88d02b4-60e4-4305-ba9d-0373d0eb43d3,36085,36081
78,03/04/21,091af527-4359-41a3-ad95-b61cc1857e6f,36103,36061
4151,03/04/21,64b15f86-db7e-4359-a753-6341541b2d70,36111,36111
66,03/04/21,05c07b18-3178-45db-a1bf-34fab1fd6871,36017,36077
25,03/04/21,1d28eab8-fa7f-45ae-9b17-1619ba9257b1,36099,36117
21,03/04/21,096a611a-1941-4342-9ae0-2f5beed5b6bd,36069,36055
91,03/04/21,4fdcb1d5-103f-4b9b-afd7-6dfa0fc9a161,36103,36061
1051,03/04/21,c4e5067d-7ecb-4ba3-993f-75264d240e1c,36061,36081
80,03/04/21,8b60f258-9b98-4676-bbe6-bdd71f3b2171,36033,36089
511,03/04/21,9e57577d-fe28-4fc7-b4c7-924f5811becd,36095,36095
6242,03/04/21,a08fd24d-0057-4fda-888d-c58e24b27f0f,36001,36001
697,03/04/21,c266e9f1-579f-41e1-95d2-07ae612e3b76,36103,36059
40,03/04/21,79b86910-f379-4871-b8d4-9e5ca4f7d8fe,36119,36047
49272,03/04/21,d38daeb3-f40a-431f-9a81-ceb684760cd2,36081,36081
19028,03/04/21,cc05daa8-9e1d-48ab-a668-bc152117c67f,36061,36061
14,03/04/21,eed6ccb0-1780-406b-8689-efb09f8d4a15,36087,36047
452,03/04/21,50dc9dd8-7b20-4192-9fdf-6777d5a52d62,36103,36081
272,03/04/21,e20315e2-8338-4543-9a14-2b9e6ce5a71b,36119,36061
1058,03/04/21,35255d8b-1028-41ca-a544-d9c4f4ca1cab,36057,36057
1904,03/04/21,6d9dc7a1-cd63-448d-b088-67f380077481,36011,36011
114,03/04/21,39784644-adf1-4d20-93d4-244178f8e37c,36047,36085
52,03/04/21,ad515f4f-9e00-48c1-b455-18647b635bd3,36093,36057
76,03/04/21,86c3f425-0d51-40cd-90bd-ce93e076f01c,36001,36083
1028,03/04/21,c65e691a-7883-4559-8252-f30747e382c6,36033,36033
49,03/04/21,9d2e0e80-5147-4189-ba7b-54437aa26f98,36093,36057
1810,03/04/21,f26f501b-6235-4eaa-b9c6-67ecf6eba93b,36009,36009
131,03/04/21,342eadf1-06cc-4b76-ba87-b74627f3976b,36059,36005
2057,03/04/21,d053132a-e080-4e5d-95bb-5410ff8eb7de,36105,36105
274,03/04/21,c5411b8a-f764-40c9-ab5a-ddfe8748e7d6,36005,36081
1804,03/04/21,32e012d7-0dcb-4fba-a8b8-8c6cd63cc7d0,36105,36105
23,03/04/21,59203f40-f5ba-4b14-9a75-493fc1db3a40,36035,36043
21,03/04/21,e0fa8c96-70aa-4ac8-b534-52defa109be6,36009,36121
54,03/04/21,f3e0f77e-6500-460d-a2ef-0cd25929d3e7,36045,36089
11,03/04/21,c27c8f75-78d0-4cea-be25-ce082a7fe9da,36029,36051
63,03/04/21,a0feb3d8-309b-4e43-aa51-632df81ae1b9,36107,36007
28,03/04/21,8dd46731-b761-4618-bbcc-aee74b89c8e2,36123,36097
1115,03/04/21,c43bf99b-5e18-4fe0-b4a5-f5c58a592aa2,36023,36023
451,03/04/21,1b816808-7cb7-4de7-9206-7464acce8ec0,36097,36097
32,03/04/21,73ab4c31-0d6a-4e9f-a819-3a3d4746e118,36075,36067
96,03/04/21,844bf677-b59e-4e7e-b765-1b27c954fb72,36069,36099
464,03/04/21,d4ef650e-837f-4581-a68d-55ba17dcac4f,36103,36081
44,03/04/21,44808f3d-fffc-46f8-9787-cab4142a7de5,36069,36123
32,03/04/21,b6f4e9cb-e0fb-4d4d-ba15-18cfbd07a4b4,36101,36097
22,03/04/21,429759f5-6205-4a42-9ed7-ee279eeeac33,36123,36069
78,03/04/21,47e638b5-750d-4388-92f9-b2f1bd78061f,36103,36061
113,03/04/21,403e26cc-571e-44bc-9755-e2054e8a1ad0,36091,36001
51940,03/04/21,967a825d-3960-410b-8091-3e5a7ae873cb,36047,36047
94,03/04/21,a4ee6fb2-01ae-4891-a318-3383386b5522,36013,36009
27,03/04/21,eb7d5aea-71bc-400b-a3fc-10d872c50f45,36017,36053
18,03/04/21,ae84601e-38ed-4210-b0f3-a819aa2eef74,36003,36051
128,03/04/21,7c518a38-e804-4687-8db7-ee696c3dceba,36069,36117
78,03/04/21,22ba8170-4ed1-40bf-b646-9732c55c84af,36039,36001
40,03/04/21,d9ddfd7d-4235-4bf3-b237-f2168ad0f03b,36119,36103
45,03/04/21,c443ebe3-78a8-4f96-9984-9311f98f35b9,36121,36037
30,03/04/21,c6455389-31dc-4a83-8324-307dcd88ec0a,36099,36067
1526,03/04/21,b210f445-d723-4a95-9349-9c7f4756509c,36035,36035
438,03/04/21,2f07732f-80ed-4c23-ae27-dbd39a838aac,36075,36067
1219,03/04/21,911a66dd-3182-4f91-8250-32c20d021006,36077,36077
178,03/04/21,6f30a839-eac4-400a-a425-3df4d1a1be0a,36047,36005
69,03/04/21,79e89076-5e97-422d-a9fd-368f83600f3d,36091,36115
1833,03/04/21,e560171e-54d3-4c6d-b5ce-f733d62961b3,36047,36061
1642,03/04/21,6deb9507-923c-4d0e-992d-022ecccaa6b7,36019,36019
448,03/04/21,815caa7c-11d8-4fa0-9c74-aa2a019b104e,36097,36097
26,03/04/21,185a15ff-ead2-4b09-9562-1779aa1248d6,36069,36029
33,03/04/21,90c0868c-ffb9-4223-922a-c0ab81c5acc3,36011,36075
328,03/04/21,a31286c6-01d7-4977-b281-6684fdeb8a99,36091,36113
19,03/04/21,6fa48fce-7f61-4438-ae4b-23364bb938c4,36053,36017
3069,03/04/21,742ea212-06fe-4c8d-b442-54d86e2ff018,36015,36015
55,03/04/21,4a30d530-498c-4c66-8752-2f6c7fc65cfe,36103,36005
1480,03/04/21,18b653a2-f57f-4785-9e31-8c5d721cba07,36115,36115
42,03/04/21,bd12e511-0297-49b5-b263-1093a02e774c,36035,36091
574,03/04/21,7be4964f-2cef-4aad-82c8-c5c974dea463,36119,36079
30536,03/04/21,976e5421-0cac-4448-90fe-6cf896ec5853,36061,36061
79,03/04/21,3bd823a7-500e-4dfc-a4ec-9b590aee1074,36091,36115
29,03/04/21,f9a157ba-b54b-4518-abaf-310a83df29e3,36081,36119
85,03/04/21,45c23b02-fa04-4f0b-b80b-0393fcddcb0c,36013,36009
27159,03/04/21,b2274a35-781d-4101-96c2-ae0c7ca5d1ec,36061,36061
64,03/04/21,4b87c589-5f9e-44ec-b693-e3331af436e3,36051,36101
24,03/04/21,d6165fda-932b-4d9a-8987-394cdd24fde5,36021,36001
76,03/04/21,00b12015-a556-4110-9a75-b88c4547e248,36021,36083
54,03/04/21,e6800a66-d6f3-43b8-accf-1ef681a93c9e,36119,36061
159,03/04/21,564ca569-c058-4f71-a98a-8fc9f79bb664,36061,36119
1211,03/04/21,c1e751c2-340c-4316-9bbf-256dca9beb57,36119,36005
529,03/04/21,d6709cc9-4bfd-40ce-bba3-9a59d4d35995,36005,36081
472,03/04/21,cc1ae55c-5d45-494a-a6a4-de82573115cf,36047,36085
42,03/04/21,000aebd6-1850-40ba-878b-518a8fe043b0,36067,36099
42,03/04/21,ddd8fdd5-7cf9-439c-84bb-622f6cfe2100,36099,36117
87,03/04/21,0ecb0432-be74-462a-88d1-87eb68331887,36051,36101
77,03/04/21,bfbd24d6-fd08-4e4f-8f09-f7391274df68,36023,36109
26,03/04/21,eb8cd138-fe64-4ec3-88d5-72180d47ed15,36075,36065
1261,03/04/21,13cae9fe-5ceb-430d-80da-429cf7311e02,36107,36107
165,03/04/21,877af2d8-55b1-4dc7-a02c-cdda2498dac8,36065,36043
630,03/04/21,190833a8-a8f3-4618-bed6-173b5fd879d5,36081,36061
95,03/04/21,6eda4161-0458-498e-98a4-f3fa1682ec69,36067,36065
97,03/04/21,fdd2c0c7-c58a-4bd2-a3df-122975230764,36071,36119
55,03/04/21,e5597553-b420-4639-835b-fa0da6888049,36029,36121
920,03/04/21,c23bbb41-61fd-497f-861d-a4ef8fa937c4,36033,36033
69,03/04/21,5615c991-d185-41f4-87ee-0d82690c95bc,36005,36087
119,03/04/21,9c4a0cff-79bd-4e1d-aa69-537e7570cc7a,36115,36091
105,03/04/21,b072aed6-4fc4-4ca6-9257-d4ff69861058,36093,36001
33,03/04/21,417cbc84-ede1-421f-9b72-e5e91cfa36ce,36077,36043
2518,03/04/21,98d1a3ac-7a05-4428-8cb0-8f2021ad502d,36059,36103
25,03/04/21,37ec68a6-a01d-4c93-a722-105acbd91f49,36047,36119
24,03/04/21,b7cca8c9-1b9a-47a2-8599-1d3109b70724,36119,36081
24,03/04/21,8eeea6ec-4bb7-41e2-b8bb-8819adab6982,36111,36071
69,03/04/21,ecdfd975-c366-42b0-a8cd-068829d6c34a,36069,36123
1805,03/04/21,290cbb06-c5b3-4923-a9e2-62463e681f02,36113,36113
60,03/04/21,dc37094a-d6b5-45c7-8d93-1a2106579989,36107,36015
152,03/04/21,4d60a4f9-8c77-43a9-a22f-90f1b4ea6bd5,36083,36091
88,03/04/21,2fc74a4d-3cdd-44e3-90e4-24b91b8df007,36059,36061
46777,03/04/21,142fb543-7542-4293-8ec8-d41221860266,36059,36059
6424,03/04/21,87ed949f-a7ac-4c10-bf0c-d00dd69ce93e,36027,36027
162,03/04/21,34f88e32-3143-41bd-bd7a-26bb09270290,36091,36083
49,03/04/21,f0019299-e424-4a42-84ba-fe2954a06c39,36067,36075
39,03/04/21,a74523e1-4435-4a86-b7fd-d035d7dad94b,36109,36099
45,03/04/21,b1a11167-da06-4272-a6f6-0c6e2e69f852,36087,36119
52,03/04/21,cc0e454f-4d58-4ebc-85a4-9ae9266e2c51,36121,36037
76,03/04/21,e681b62a-fb00-4dde-aced-79206f4a5346,36017,36007
3009,03/04/21,e729c599-9854-462f-8348-8c1683f26e0f,36059,36081
8203,03/04/21,bcd440c2-6d3b-475e-be7e-13dfb56d5f66,36027,36027
3076,03/04/21,9056aa71-b204-408b-9b4e-09763dfb20e1,36069,36069
82,03/04/21,431d30c4-d6a8-43a8-90c8-8b2af81a0a50,36093,36091
7845,03/04/21,a1e5149d-9607-4bae-afe9-e0b21eaf2daa,36001,36001
76,03/04/21,25da8417-1130-4d45-b95c-e5371106ec85,36071,36119
1261,03/04/21,55ff26fc-0c52-4ae5-b055-36dd95250c34,36115,36115
45,03/04/21,7d17eb5d-2163-499e-9443-8f7fa1d86983,36029,36037
11368,03/04/21,1c64e5cf-a7b5-4691-b4f8-d10e40df9772,36071,36071
29,03/04/21,8731bdba-b8a5-4bb4-82b2-f65bea0e4d3e,36081,36087
1209,03/04/21,b4d854e2-5e07-455c-875b-7d636f7a259d,36033,36033
68,03/04/21,8c074a53-36c9-4505-ab0d-996d9e8b5536,36013,36009
44,03/04/21,95933543-3f90-4834-a993-d5dd9a15584c,36017,36077
48,03/04/21,255b7013-2fcd-4d61-aacf-5f65cf12618e,36015,36107
20,03/04/21,d9df9ba5-8bef-4005-ae70-730593c49665,36025,36017
1838,03/04/21,e9168964-1dc7-4598-9371-4e39333a36ad,36037,36037
39,03/04/21,93c97ef6-34b6-4345-a65c-e03d32dbb0f7,36065,36049
62,03/04/21,df7df151-d072-4797-8a60-d6a655c1fe38,36017,36077
41831,03/04/21,21a45247-bb27-4274-8df3-ebebdddad9b6,36059,36059
106,03/04/21,4598ff23-fd7c-4815-b79d-cdc13e69a45e,36015,36101
185,03/04/21,29c7d48f-12c9-460d-89f6-58aa0b7931c5,36071,36111
73,03/04/21,4773ff66-1260-4243-a7f9-86f6e609a539,36101,36003
30,03/04/21,bf260d1d-174f-4d19-abb2-9801b6063167,36011,36023
29185,03/04/21,51f2606d-855e-4ca7-ac72-3af0efe31178,36061,36061
197,03/04/21,8c05dec0-857e-4327-94e1-c1305140cb14,36005,36047
34,03/04/21,039d743d-a1ff-4382-8f2e-27302e727e6c,36045,36067
2852,03/04/21,4ff383df-adf2-4688-b766-6d652e57fa8f,36013,36013
58,03/04/21,03900d1c-eacb-4c99-9d31-1faec26fabfa,36063,36029
58560,03/04/21,ea18e6d5-7fe4-4047-a5d7-49baf95e1d11,36103,36103
192,03/04/21,62ea6b86-f5c6-499b-8e38-994ee11e4ce0,36107,36007
60,03/04/21,3abf9264-3aad-496b-990f-154fb63ff80f,36101,36051
46,03/04/21,a254e2e3-b098-4023-8325-1e72ce63244b,36071,36027
21,03/04/21,4499bba1-c48f-4266-92de-78ce54109978,36055,36099
77,03/04/21,9f560553-c1cf-4b65-9a32-e8c09157793c,36045,36049
2045,03/04/21,7001ea9d-46e7-44a2-80a0-086afaa8a660,36011,36011
2834,03/04/21,6d974763-5216-4308-b148-fde929360396,36045,36045
61,03/04/21,2bcb7c57-3a91-4299-9590-d1c9f8799fab,36051,36121
14,03/04/21,3c7d1dd3-4bf5-499c-aaf3-b96d9d177421,36067,36001
427,03/04/21,965aa292-25a8-42e6-b90c-de1a4307e3d7,36001,36093
33,03/04/21,f29068d6-b242-434f-8534-d7f344a25df8,36055,36117
70,03/04/21,47f394b2-f817-4149-817a-c53ff504ed08,36055,36073
22,03/04/21,4c145e87-e804-471b-8db3-31842f5e9f4f,36035,36093
208,03/04/21,2bffa922-6c97-495b-9c69-429bec6b106b,36083,36001
105,03/04/21,42656bd8-cec1-4759-810b-457ecf0dc462,36071,36119
41,03/04/21,9c138539-45f6-46e9-b5bb-b6283d9b9a26,36069,36067
5412,03/04/21,43b69e6e-7cf4-467a-9cbc-069d0aff4a6d,36007,36007
793,03/04/21,dd99023d-ec1f-4917-83c7-e2a9311fe451,36081,36059
61125,03/04/21,c4eeadf6-4a07-4511-ac3e-16010da48416,36103,36103
77,03/04/21,34cb41c8-ca0c-4d3d-b5a9-861f21ddb842,36041,36041
919,03/04/21,166b143d-493b-4bf7-a600-1c7095ef0eb5,36073,36073
1279,03/04/21,00422d80-df6d-457a-9d63-b07476234195,36107,36107
6259,03/04/21,6b43b8b4-f808-47b4-a8ad-bdd3c6aba732,36087,36087
39,03/04/21,9116c1a6-d101-493f-a5ad-0e4b21ff0d52,36057,36043
24,03/04/21,3363c746-a7d3-4b6f-9350-2bec77278651,36109,36011
61,03/04/21,2696eecd-e623-4e89-a875-5c2c8e38a6fb,36031,36033
63,03/04/21,30768924-49e6-42a9-9aa6-6b0b0a533729,36091,36083
1242,03/04/21,4e0bb0a9-3508-447f-af07-8b072e51d7c7,36039,36039
35,03/04/21,5847cb19-a1ff-40d1-8230-606dbc93f691,36037,36073
25,03/04/21,f0f42766-3b16-43a4-aa53-553a5c861deb,36025,36105
124,03/04/21,b469f013-abd1-4239-aa3e-0b898e9beadd,36083,36091
46,03/04/21,d7aff2d2-7ccc-47d0-acad-9a2d3a803418,36061,36119
1685,03/04/21,7ce52c24-34b2-48ae-b1d4-4271354d53a8,36037,36037
56177,03/04/21,9c98b5e7-403f-49e9-aa99-af7bc025a993,36047,36047
545,03/04/21,4b390cc7-3d1b-41b0-972e-25c7349b6b52,36049,36049
3719,03/04/21,20f68d61-aaaf-433d-a0e3-7bb72f286543,36013,36013
10,03/04/21,6cc1cf25-ccb8-4b57-9667-f0b5d6e18001,36033,36019
21,03/04/21,a1f5fc8e-3537-4d7d-874a-6492a0fe7a65,36061,36087
92,03/04/21,c9624230-43d6-4006-8607-8f6cd5d7a51b,36115,36091
52,03/04/21,b1ed2766-2cd7-4dc2-be5f-66fe7a89dbdb,36073,36037
272,03/04/21,15160034-4607-437a-8907-0bbe5b4581e3,36111,36027
355,03/04/21,f7d4ae5b-8a71-4eff-aa38-409ae018d46e,36111,36071
136,03/04/21,adef2117-b70a-4456-b91a-4bd9b1fb3190,36103,36005
1288,03/04/21,9c3f0be0-426e-425d-bb3b-3aa9f5e62a64,36057,36057
264,03/04/21,49bc1224-8b6b-420e-bb78-7958294ea897,36027,36079
1745,03/04/21,4e6e61d0-73de-43d7-b309-f1a3dc939a94,36043,36043
50,03/04/21,9f484049-794d-4c69-9323-a97318141d97,36055,36037
37,03/04/21,dae42c72-ac39-47c5-8e1a-1e6a1c37d1a4,36045,36075
127,03/04/21,7b4a7dc5-a728-462d-b9bc-c923a13c73c1,36069,36117
1721,03/04/21,de47b269-b169-448b-baa8-eac022dee5c0,36051,36051
23,03/04/21,4b6ee36b-4b34-4685-b2cc-e70ff413e07d,36029,36069
774,03/04/21,b16c70bc-e66d-48ec-8362-49ba1e6a34d4,36061,36005
405,03/04/21,1857d8d8-23f7-4aad-89de-7e805a340474,36047,36059
129,03/04/21,61a4734b-7974-46ee-87ad-05528981e342,36081,36061
71,03/04/21,42b1be1f-4fe3-4670-95c7-8df53d174d93,36037,36055
6292,03/04/21,83845770-28a2-478c-a38f-b471a0fbeaee,36065,36065
1344,03/04/21,ed75d00c-8085-4c97-9970-e056445a4373,36017,36017
3515,03/04/21,72074acf-35b9-4a4f-b570-115b5ab0d92d,36075,36075
3919,03/04/21,bf7bf510-33c4-4c30-bea2-eac14c5158c9,36013,36013
6,03/04/21,48d87b56-b358-4892-b4fd-00c532c626e9,36107,36023
108,03/04/21,5256eb4d-7d2e-4654-889d-9a635b99176e,36045,36049
250,03/04/21,98b0e942-6d9f-4109-b740-c6be6585ec91,36067,36075
2121,03/04/21,243d3667-71b5-4fad-b88e-db6b85d09b8a,36113,36113
3413,03/04/21,1e55add9-0e0e-44ee-8923-fca92e2009ac,36013,36013
355,03/04/21,25c99d2a-2318-41d4-b381-9977e86d11f7,36075,36067
23229,03/04/21,5b5575d6-bac2-4505-828c-b972584b1567,36061,36061
3896,03/04/21,a8d08934-97ac-43c5-bc2b-a1ddb7d80c09,36083,36083
1488,03/04/21,977761fc-f1f6-4c1f-bf24-8b5afd4ca8ab,36035,36035
640,03/04/21,0149333a-9eab-411c-a59a-64516443001a,36119,36005
33,03/04/21,91919652-4f08-4e10-9447-69f4efd92746,36031,36033
56,03/04/21,efb7fbb4-1d27-4a0a-b4b5-e175cf5ad2f7,36037,36121
17,03/04/21,07d340d4-299d-4049-a67b-e348d2555106,36059,36085
2380,03/04/21,06a071c4-4aee-483c-bb7d-5f839a811cb6,36117,36117
29,03/04/21,0943a133-24ba-488d-891c-82b58e7aa889,36065,36075
71,03/04/21,02c908c4-6f1d-47e6-85da-737af1b89828,36119,36047
50,03/04/21,2ec7c6b2-3d6a-4a46-aed4-c1e30e8a126f,36109,36067
212,03/04/21,22c5d9a4-e1c3-4d08-9f92-3a05e562d517,36071,36027
84,03/04/21,1f5d9ebc-273f-400d-8c39-07166c644cc4,36037,36029
303,03/04/21,54dcea45-35f2-475c-a4d9-36d60a5589dc,36059,36047
20,03/04/21,86a0d9b4-2358-49ee-8eb3-49b033f162ba,36057,36001
32,03/04/21,1c7c9b55-f0f3-48ad-904b-1cd954383407,36057,36001
5891,03/04/21,4ae3e8e4-8ae2-45e7-90e9-e1b4252a0cf1,36007,36007
27,03/04/21,692417b4-7135-44e9-beac-4c2cddd85f7d,36043,36065
2508,03/04/21,42f540fd-4900-441a-8122-650457dea60d,36117,36117
458,03/04/21,89fe1c9e-abab-4d79-9d97-297ed9720e5b,36055,36117
711,03/04/21,b491c0cc-7e56-41e7-9f89-43a96bf15b0b,36085,36047
40,03/04/21,58b2229c-21b1-4eed-ba99-ffd6af1391a0,36121,36051
1313,03/04/21,48430008-bd15-4ed9-9b5d-19d281ac9614,36047,36061
2722,03/04/21,281bf0ae-64bf-451c-892c-bb1574023923,36089,36089
29,03/04/21,843e9560-b3ba-4b88-a099-8c241abdc6d5,36067,36029
354,03/04/21,478c06c7-034a-4f9e-b590-05054c2233c9,36075,36067
2343,03/04/21,73dbe640-369f-424f-80d2-b7e62e272f27,36101,36101
18,03/04/21,7056e891-b749-48a6-bb48-4abb5c69d20c,36043,36035
26,03/04/21,c438dc59-b3d3-4a9c-9181-cc8adc425bb5,36047,36071
166,03/04/21,da257ade-162a-41fb-8b8c-5e2480dd60e6,36053,36067
93,03/04/21,13e753c1-0be2-4137-a22d-135fecbadceb,36087,36071
146,03/04/21,c75a2c15-fdfd-497d-9d52-1a94830a7e27,36061,36059
19,03/04/21,dff495bb-1b8c-435c-82a9-b344b0b184c6,36047,36071
99,03/04/21,42cb38cc-fecd-4dae-aa99-a0fc9728b018,36119,36027
91,03/04/21,2dd39cfd-8f16-4f3b-a819-a9de246abe21,36029,36055
266,03/04/21,71101418-c51e-4c4d-9cac-740b279948cd,36069,36055
7607,03/04/21,f3b1e295-7718-4b65-ad32-8e196d2aaa8b,36027,36027
125,03/04/21,6dc3faf0-eab4-4cfe-aa19-c0de83a6b566,36005,36047
22,03/04/21,45e44a1d-cc14-457e-8fa7-799fd36f5e71,36001,36095
114,03/04/21,19770ec7-2ffd-4d80-863b-9d8fb2449ba9,36025,36077
28,03/04/21,c8dde1e5-8edc-4c05-a857-b89ab1820cfd,36071,36079
46,03/04/21,d4c93e32-8a51-40af-bc0b-8ff9ff85d313,36001,36091
157,03/04/21,c34aaa3d-722c-4ddb-83ab-50c1ec80f5da,36071,36111
40,03/04/21,d6d13342-84ee-420c-9498-72c4c9d3aac7,36053,36017
701,03/04/21,7626a3e5-c25d-4904-84f5-bcdd52f96537,36047,36085
49,03/04/21,6d0f2ace-536a-4cbe-bfca-bd2e2eb98350,36021,36027
158,03/04/21,1b9a4290-b578-44c3-ab59-ee9c864b80bb,36093,36001
623,03/04/21,1804c0b4-f010-42b0-9b1e-aacb8ea7dfe9,36047,36061
542,03/04/21,252aec0d-8bfc-4ac4-8e0a-bdedcc6be17b,36081,36005
25,03/04/21,1fbd46c4-1372-41ff-a6ba-77bff0ae9be3,36101,36003
6264,03/04/21,ece64774-7e64-45e4-b30d-00287f5e9010,36091,36091
194,03/04/21,6341ec54-4eec-4124-a0c5-1742b3e546f2,36005,36081
26,03/04/21,f5abe71c-a2e8-4b91-9edf-51adf3d90748,36095,36093
1076,03/04/21,0dc75372-2ad3-4843-aee3-9ce177325c61,36003,36003
1209,03/04/21,b54aaf2d-8c61-4c9c-aaff-13b01ebbb9ba,36023,36023
40,03/04/21,d6ee4ec7-a469-43ca-b462-a7789aa6659d,36087,36005
1218,03/04/21,f81cd21f-3762-484d-8a9d-a498e8491336,36057,36057
114,03/04/21,ef821f72-37fe-47d6-8ae3-2e1b6fb98d86,36069,36099
689,03/04/21,a2121959-13ff-4dbc-a044-eb2a298c0260,36121,36121
28,03/04/21,26762dea-e417-4301-8ce3-7f1bae6dfa7b,36017,36007
75,03/04/21,d366b8dd-27b3-4cf1-997b-16ecc649dbc7,36081,36103
53,03/04/21,151f22c5-17b5-4629-a965-0e561e5d64d7,36065,36075
24,03/04/21,e4f88f4e-fa04-4bcb-86b8-95fe77ddf952,36091,36001
58,03/04/21,09c0f578-b401-4f2d-90f2-3dd57cbfecf9,36101,36003
19,03/04/21,6d8e6c4b-8d2f-4525-a4b4-930b3e0d7737,36073,36055
1262,03/04/21,70ba9405-65c7-4ceb-942b-f2bfb12aaa3d,36003,36003
28,03/04/21,638e1862-8dab-4960-a7fb-74fbfb1da188,36039,36001
35,03/04/21,ba4dae5e-4801-441a-82ad-dcc507ed3316,36033,36031
18913,03/04/21,84d3b6c5-2f8e-464c-a3e9-0e4e2dc9af29,36085,36085
629,03/04/21,3cf2fb6e-80e3-4900-a442-290c46ab04d5,36123,36123
113,03/04/21,d8a11d20-ff59-4d6c-8706-0d07a3632349,36117,36069
16,03/04/21,6efde41d-bdfa-4744-87b9-70581815dddf,36017,36023
42,03/04/21,4b127f7f-fa22-497c-b504-77172cd19da7,36105,36111
3759,03/04/21,fa51eb3a-1db8-4c8c-b7c1-149123969a61,36093,36093
83,03/04/21,3afe70a9-e75d-4e6a-866a-827f4429c8a1,36089,36045
55,03/04/21,87c5eeae-3280-4f92-8655-190249a3b8b0,36119,36079
85,03/04/21,33f8ae61-92c2-4bca-af7c-7f986091f4fe,36049,36045
81,03/04/21,c8a6dfa8-7640-4bf7-ae33-4bb154ca63e7,36109,36023
32,03/04/21,1efdd988-717c-4253-af3e-caca8200a647,36011,36099
1337,03/04/21,33810026-3ab8-42e0-8122-23828f8ee696,36061,36005
41,03/04/21,0dabaa60-f8b4-4ae6-b0e5-ed5ef5248ab8,36033,36031
1872,03/04/21,6f0e852f-7877-491a-ba3b-819bb2a66882,36019,36019
103,03/04/21,1f0925d2-bdb3-4f27-84ef-7b501ce371bf,36055,36051
6853,03/04/21,98f82fc9-821f-4ef5-b81b-72a255c4a0d8,36001,36001
19099,03/04/21,bfd2334b-4050-4dc2-9f6b-83c7f732bbb0,36085,36085
128,03/04/21,575902d5-0b6e-448d-8766-0e052feef686,36119,36027
25661,03/04/21,328c0b71-c3ab-46e7-a159-cd9b20b334f5,36029,36029
100,03/04/21,fbf75bbc-00d9-4c81-981a-7a02d1899ec6,36031,36019
957,03/04/21,d484f127-1332-4605-b3cf-6f5f09bc37e0,36039,36039
56,03/04/21,b50f0b2b-ca48-4865-a6ad-8d840f7fab40,36045,36067
61,03/04/21,283b254e-cc26-4759-8ffb-b1693bcafae1,36037,36121
69,03/04/21,31d4d2a4-32eb-4d58-a4ee-310c87096436,36003,36101
1292,03/04/21,599125dd-fa58-467f-b79c-5d3b7be383eb,36081,36061
37,03/04/21,e78f28e2-661c-4975-ba88-100e87270dd9,36119,36059
113,03/04/21,b5369bf6-00eb-422b-8e0e-1219e404c0f5,36027,36119
1455,03/04/21,0cb591f0-7c48-4325-8ec1-7feb76f59cc8,36037,36037
461,03/04/21,0b4691fa-c133-4dea-8f28-f591969b84be,36095,36095
45,03/04/21,792ee8ac-95d0-4f7b-9218-14e8c244813d,36053,36067
693,03/04/21,ee78169b-76aa-4f1f-b2b5-3bd6ce1cad02,36031,36031
2596,03/04/21,1e46430c-bd54-4bcc-916b-075295d2ac9a,36101,36101
724,03/04/21,ef4891f0-4330-488b-bcfa-0f63294ce5df,36055,36069
29,03/04/21,e7b94450-d1cf-4b74-bae6-dd52b8bfda5a,36083,36093
2165,03/04/21,d1e44238-65d5-44bf-bf8e-a7c86f8c94ba,36059,36081
4322,03/04/21,6d52bfb3-cc38-4024-9a98-31e8faa97c35,36007,36007
45,03/04/21,c4fa2533-b1b5-4f2b-9292-2721f53ce82b,36081,36087
90,03/04/21,4b004ad8-5c74-49ab-9305-d07c40597185,36053,36065
227,03/04/21,5b2ce491-4e6b-4609-a4ab-fa3941d14d7f,36027,36071
24,03/04/21,5f04d813-8e83-4b63-a8bd-5dff812ac6cc,36003,36121
1134,03/04/21,7b2dd4ab-69f1-4759-a462-f4b8e0a92f6c,36057,36057
212,03/04/21,3efb7344-4448-4490-af0c-62c90c9d9d47,36007,36107
35,03/04/21,faf94987-e311-4440-a871-a1e7352117ac,36075,36011
207,03/04/21,d4c04746-f8ac-4d4d-a586-43e0d97d7b2b,36071,36105
22,03/04/21,79a8e9de-76cb-4083-88bc-f3c9fa1a9326,36035,36043
1355,03/04/21,c2aaf2b6-40e4-43a1-96e9-4abdce17b904,36039,36039
1307,03/04/21,6f0393ce-915b-46a1-9d3b-592bb4bb8faf,36115,36115
38,03/04/21,79edbb69-1376-4133-8e3e-d3c3dbea6126,36101,36069
3898,03/04/21,9c18d203-de4e-42ba-94dd-36c4c3e93afb,36093,36093
35,03/04/21,8bda6914-907a-4ea6-b6cb-84940c1a3644,36109,36107
31,03/04/21,eed2387d-f88f-4871-8214-f300e0b4ade1,36033,36089
213,03/04/21,5479c9fb-0bb8-4c13-9303-bcf8fa270b9c,36119,36005
62,03/04/21,6303d28a-0858-4df9-9131-a96c1caf5c5b,36071,36087
3786,03/04/21,bc54a196-6d47-448c-8e0e-fff25a68b623,36111,36111
